"Step","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_modified_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_team_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_discrete_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean__MIN","Group: coin3_cf_causal_independent_1_0.55 - SW_ep_rew_mean__MAX","Group: coin3_baseline_1 - SW_ep_rew_mean","Group: coin3_baseline_1 - SW_ep_rew_mean__MIN","Group: coin3_baseline_1 - SW_ep_rew_mean__MAX","Group: coin3_baseline_independent_1 - SW_ep_rew_mean","Group: coin3_baseline_independent_1 - SW_ep_rew_mean__MIN","Group: coin3_baseline_independent_1 - SW_ep_rew_mean__MAX"
"45504000","","","","","","","","","","","","","-3.119999885559082","-3.119999885559082","-3.119999885559082","0.8666666348775228","0.8666666348775228","0.8666666348775228"
"45552000","","","","","","","","","","","","","","","","-0.2733333508173625","-0.2733333508173625","-0.2733333508173625"
"45576000","","","","","","","","","","","","","-1.7999999523162842","-1.7999999523162842","-1.7999999523162842","","",""
"45600000","","","","","","","","","","","","","","","","0.9399999777475992","0.9399999777475992","0.9399999777475992"
"45648000","","","","","","","","","","","","","-3.990000009536743","-3.990000009536743","-3.990000009536743","0.7933333317438761","0.7933333317438761","0.7933333317438761"
"45696000","","","","","","","","","","","","","","","","0.11333334445953369","0.11333334445953369","0.11333334445953369"
"45720000","","","","","","","","","","","","","-2.049999952316284","-2.049999952316284","-2.049999952316284","","",""
"45744000","","","","","","","","","","","","","","","","0.8199999729792277","0.8199999729792277","0.8199999729792277"
"45792000","","","","","","","","","","","","","-3.450000047683716","-3.450000047683716","-3.450000047683716","-0.3266666332880656","-0.3266666332880656","-0.3266666332880656"
"45840000","","","","","","","","","","","","","","","","-0.2600000202655792","-0.2600000202655792","-0.2600000202655792"
"45864000","","","","","","","","","","","","","-3.619999885559082","-3.619999885559082","-3.619999885559082","","",""
"45888000","","","","","","","","","","","","","","","","0.1933333476384481","0.1933333476384481","0.1933333476384481"
"45936000","","","","","","","","","","","","","-2.2100000381469727","-2.2100000381469727","-2.2100000381469727","0.30666669209798175","0.30666669209798175","0.30666669209798175"
"45984000","","","","","","","","","","","","","","","","0.31333327293395996","0.31333327293395996","0.31333327293395996"
"46008000","","","","","","","","","","","","","-3.950000047683716","-3.950000047683716","-3.950000047683716","","",""
"46032000","","","","","","","","","","","","","","","","1.2599999904632568","1.2599999904632568","1.2599999904632568"
"46080000","","","","","","","","","","","","","-2.5299999713897705","-2.5299999713897705","-2.5299999713897705","0.7799999713897705","0.7799999713897705","0.7799999713897705"
"46128000","","","","","","","","","","","","","","","","0.4933333396911621","0.4933333396911621","0.4933333396911621"
"46152000","","","","","","","","","","","","","-2.9100000858306885","-2.9100000858306885","-2.9100000858306885","","",""
"46176000","","","","","","","","","","","","","","","","0.4533333381017049","0.4533333381017049","0.4533333381017049"
"46224000","","","","","","","","","","","","","-3.2300000190734863","-3.2300000190734863","-3.2300000190734863","-0.14666666587193808","-0.14666666587193808","-0.14666666587193808"
"46272000","","","","","","","","","","","","","","","","0.6800000270207723","0.6800000270207723","0.6800000270207723"
"46296000","","","","","","","","","","","","","-2.109999895095825","-2.109999895095825","-2.109999895095825","","",""
"46320000","","","","","","","","","","","","","","","","0.8599999745686849","0.8599999745686849","0.8599999745686849"
"46368000","","","","","","","","","","","","","-2.890000104904175","-2.890000104904175","-2.890000104904175","0.09999994436899821","0.09999994436899821","0.09999994436899821"
"46416000","","","","","","","","","","","","","","","","-0.16666674613952637","-0.16666674613952637","-0.16666674613952637"
"46440000","","","","","","","","","","","","","-2.009999990463257","-2.009999990463257","-2.009999990463257","","",""
"46464000","","","","","","","","","","","","","","","","-0.4333333969116211","-0.4333333969116211","-0.4333333969116211"
"46512000","","","","","","","","","","","","","-3.390000104904175","-3.390000104904175","-3.390000104904175","0.12000012397766113","0.12000012397766113","0.12000012397766113"
"46560000","","","","","","","","","","","","","","","","0.2800000111262004","0.2800000111262004","0.2800000111262004"
"46584000","","","","","","","","","","","","","-3.680000066757202","-3.680000066757202","-3.680000066757202","","",""
"46608000","","","","","","","","","","","","","","","","0.3599999745686849","0.3599999745686849","0.3599999745686849"
"46656000","","","","","","","","","","","","","-2.359999895095825","-2.359999895095825","-2.359999895095825","0.40666663646698","0.40666663646698","0.40666663646698"
"46704000","","","","","","","","","","","","","","","","0.5133334000905355","0.5133334000905355","0.5133334000905355"
"46728000","","","","","","","","","","","","","-2.4100000858306885","-2.4100000858306885","-2.4100000858306885","","",""
"46752000","","","","","","","","","","","","","","","","0.48666659990946454","0.48666659990946454","0.48666659990946454"
"46800000","","","","","","","","","","","","","-4.28000020980835","-4.28000020980835","-4.28000020980835","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"46848000","","","","","","","","","","","","","","","","1.0866667032241821","1.0866667032241821","1.0866667032241821"
"46872000","","","","","","","","","","","","","-2.9700000286102295","-2.9700000286102295","-2.9700000286102295","","",""
"46896000","","","","","","","","","","","","","","","","1.1400000254313152","1.1400000254313152","1.1400000254313152"
"46944000","","","","","","","","","","","","","-2.5999999046325684","-2.5999999046325684","-2.5999999046325684","0.08666666348775227","0.08666666348775227","0.08666666348775227"
"46992000","","","","","","","","","","","","","","","","0.2800000111262004","0.2800000111262004","0.2800000111262004"
"47016000","","","","","","","","","","","","","-2.7100000381469727","-2.7100000381469727","-2.7100000381469727","","",""
"47040000","","","","","","","","","","","","","","","","0.7599999904632568","0.7599999904632568","0.7599999904632568"
"47088000","","","","","","","","","","","","","-3.259999990463257","-3.259999990463257","-3.259999990463257","0.5066666603088379","0.5066666603088379","0.5066666603088379"
"47136000","","","","","","","","","","","","","","","","0.21333332856496176","0.21333332856496176","0.21333332856496176"
"47160000","","","","","","","","","","","","","-3.2100000381469727","-3.2100000381469727","-3.2100000381469727","","",""
"47184000","","","","","","","","","","","","","","","","0.18666666746139526","0.18666666746139526","0.18666666746139526"
"47232000","","","","","","","","","","","","","-3.4800000190734863","-3.4800000190734863","-3.4800000190734863","0.3999999761581421","0.3999999761581421","0.3999999761581421"
"47280000","","","","","","","","","","","","","","","","0.2933333118756612","0.2933333118756612","0.2933333118756612"
"47304000","","","","","","","","","","","","","-2.5399999618530273","-2.5399999618530273","-2.5399999618530273","","",""
"47328000","","","","","","","","","","","","","","","","0.0666666825612386","0.0666666825612386","0.0666666825612386"
"47376000","","","","","","","","","","","","","-1.9900000095367432","-1.9900000095367432","-1.9900000095367432","0.0666666825612386","0.0666666825612386","0.0666666825612386"
"47424000","","","","","","","","","","","","","","","","-0.09333332379659016","-0.09333332379659016","-0.09333332379659016"
"47448000","","","","","","","","","","","","","-2.5999999046325684","-2.5999999046325684","-2.5999999046325684","","",""
"47472000","","","","","","","","","","","","","","","","0.5333333015441895","0.5333333015441895","0.5333333015441895"
"47520000","","","","","","","","","","","","","-2.440000057220459","-2.440000057220459","-2.440000057220459","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"47568000","","","","","","","","","","","","","","","","0.5666666030883789","0.5666666030883789","0.5666666030883789"
"47592000","","","","","","","","","","","","","-2.559999942779541","-2.559999942779541","-2.559999942779541","","",""
"47616000","","","","","","","","","","","","","","","","-0.3466666539510091","-0.3466666539510091","-0.3466666539510091"
"47664000","","","","","","","","","","","","","-2.930000066757202","-2.930000066757202","-2.930000066757202","0.059999982515970864","0.059999982515970864","0.059999982515970864"
"47712000","","","","","","","","","","","","","","","","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"47736000","","","","","","","","","","","","","-3.4600000381469727","-3.4600000381469727","-3.4600000381469727","","",""
"47760000","","","","","","","","","","","","","","","","0.6866666873296102","0.6866666873296102","0.6866666873296102"
"47808000","","","","","","","","","","","","","-3.0999999046325684","-3.0999999046325684","-3.0999999046325684","0.3933333158493042","0.3933333158493042","0.3933333158493042"
"47856000","","","","","","","","","","","","","","","","0.24666666984558105","0.24666666984558105","0.24666666984558105"
"47880000","","","","","","","","","","","","","-2.5","-2.5","-2.5","","",""
"47904000","","","","","","","","","","","","","","","","0.6000000635782877","0.6000000635782877","0.6000000635782877"
"47952000","","","","","","","","","","","","","-2.369999885559082","-2.369999885559082","-2.369999885559082","0.47333335876464844","0.47333335876464844","0.47333335876464844"
"48000000","","","","","","","","","","","","","","","","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"48024000","","","","","","","","","","","","","-2.5","-2.5","-2.5","","",""
"48048000","","","","","","","","","","","","","","","","0.14666668574015299","0.14666668574015299","0.14666668574015299"
"48096000","","","","","","","","","","","","","-3.759999990463257","-3.759999990463257","-3.759999990463257","0.5533333619435629","0.5533333619435629","0.5533333619435629"
"48144000","","","","","","","","","","","","","","","","0.7933332920074463","0.7933332920074463","0.7933332920074463"
"48168000","","","","","","","","","","","","","-1.8700000047683716","-1.8700000047683716","-1.8700000047683716","","",""
"48192000","","","","","","","","","","","","","","","","0.3466666539510091","0.3466666539510091","0.3466666539510091"
"48240000","","","","","","","","","","","","","-2.119999885559082","-2.119999885559082","-2.119999885559082","0.9266667366027832","0.9266667366027832","0.9266667366027832"
"48288000","","","","","","","","","","","","","","","","0.6133333047231039","0.6133333047231039","0.6133333047231039"
"48312000","","","","","","","","","","","","","-2.2100000381469727","-2.2100000381469727","-2.2100000381469727","","",""
"48336000","","","","","","","","","","","","","","","","0.7266666491826376","0.7266666491826376","0.7266666491826376"
"48384000","","","","","","","","","","","","","-3.3399999141693115","-3.3399999141693115","-3.3399999141693115","0.4533333381017049","0.4533333381017049","0.4533333381017049"
"48432000","","","","","","","","","","","","","","","","1.0399999618530273","1.0399999618530273","1.0399999618530273"
"48456000","","","","","","","","","","","","","-3.3399999141693115","-3.3399999141693115","-3.3399999141693115","","",""
"48480000","","","","","","","","","","","","","","","","-0.10000000397364299","-0.10000000397364299","-0.10000000397364299"
"48528000","","","","","","","","","","","","","-3.680000066757202","-3.680000066757202","-3.680000066757202","-0.3200000002980232","-0.3200000002980232","-0.3200000002980232"
"48576000","","","","","","","","","","","","","","","","0.29333333174387616","0.29333333174387616","0.29333333174387616"
"48600000","","","","","","","","","","","","","-2.7300000190734863","-2.7300000190734863","-2.7300000190734863","","",""
"48624000","","","","","","","","","","","","","","","","0.20000004768371582","0.20000004768371582","0.20000004768371582"
"48672000","","","","","","","","","","","","","-3","-3","-3","0.22666672865549722","0.22666672865549722","0.22666672865549722"
"48720000","","","","","","","","","","","","","","","","-0.13333332538604736","-0.13333332538604736","-0.13333332538604736"
"48744000","","","","","","","","","","","","","-2.5899999141693115","-2.5899999141693115","-2.5899999141693115","","",""
"48768000","","","","","","","","","","","","","","","","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"48816000","","","","","","","","","","","","","-3.2899999618530273","-3.2899999618530273","-3.2899999618530273","0.47999993960062665","0.47999993960062665","0.47999993960062665"
"48864000","","","","","","","","","","","","","","","","0.580000082651774","0.580000082651774","0.580000082651774"
"48888000","","","","","","","","","","","","","-3.3499999046325684","-3.3499999046325684","-3.3499999046325684","","",""
