"Step","coin3_baseline - SW_ep_rew_mean","coin3_baseline - SW_ep_rew_mean__MIN","coin3_baseline - SW_ep_rew_mean__MAX"
"78000000","-0.34666669368743896","-0.34666669368743896","-0.34666669368743896"
"78048000","0.25333333015441895","0.25333333015441895","0.25333333015441895"
"78096000","-0.059999942779541016","-0.059999942779541016","-0.059999942779541016"
"78144000","-0.16000004609425864","-0.16000004609425864","-0.16000004609425864"
"78192000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"78240000","0.47333327929178876","0.47333327929178876","0.47333327929178876"
"78288000","0.12000004450480144","0.12000004450480144","0.12000004450480144"
"78336000","0.013333320617675781","0.013333320617675781","0.013333320617675781"
"78384000","-0.18666664759318033","-0.18666664759318033","-0.18666664759318033"
"78432000","0.00666662057240804","0.00666662057240804","0.00666662057240804"
"78480000","0.6933333079020182","0.6933333079020182","0.6933333079020182"
"78528000","0.4533332983652751","0.4533332983652751","0.4533332983652751"
"78576000","0.9200000762939453","0.9200000762939453","0.9200000762939453"
"78624000","0.6999999682108561","0.6999999682108561","0.6999999682108561"
"78672000","-0.25999999046325684","-0.25999999046325684","-0.25999999046325684"
"78720000","-0.02666660149892171","-0.02666660149892171","-0.02666660149892171"
"78768000","-0.3466665744781494","-0.3466665744781494","-0.3466665744781494"
"78816000","0.5199999014536539","0.5199999014536539","0.5199999014536539"
"78864000","0.4333333174387614","0.4333333174387614","0.4333333174387614"
"78912000","0.25333333015441895","0.25333333015441895","0.25333333015441895"
"78960000","0.546666661898295","0.546666661898295","0.546666661898295"
"79008000","0.2733333508173625","0.2733333508173625","0.2733333508173625"
"79056000","0.6733333667119344","0.6733333667119344","0.6733333667119344"
"79104000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"79152000","-0.08666666348775227","-0.08666666348775227","-0.08666666348775227"
"79200000","0.7133333683013916","0.7133333683013916","0.7133333683013916"
"79248000","0.14666664600372314","0.14666664600372314","0.14666664600372314"
"79296000","1.1333332856496174","1.1333332856496174","1.1333332856496174"
"79344000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"79392000","0.2133333683013916","0.2133333683013916","0.2133333683013916"
"79440000","0.5666667620340983","0.5666667620340983","0.5666667620340983"
"79488000","0.19333330790201822","0.19333330790201822","0.19333330790201822"
"79536000","-0.16666658719380698","-0.16666658719380698","-0.16666658719380698"
"79584000","-0.17333332697550455","-0.17333332697550455","-0.17333332697550455"
"79632000","0.039999961853027344","0.039999961853027344","0.039999961853027344"
"79680000","0.8333333333333334","0.8333333333333334","0.8333333333333334"
"79728000","0.5133333206176758","0.5133333206176758","0.5133333206176758"
"79776000","-0.8133333921432495","-0.8133333921432495","-0.8133333921432495"
"79824000","-0.07333334287007649","-0.07333334287007649","-0.07333334287007649"
"79872000","-0.046666622161865234","-0.046666622161865234","-0.046666622161865234"
"79920000","0.36666663487752277","0.36666663487752277","0.36666663487752277"
"79968000","-0.44000009695688885","-0.44000009695688885","-0.44000009695688885"
"80016000","0.22000006834665933","0.22000006834665933","0.22000006834665933"
"80064000","0.6533332665761312","0.6533332665761312","0.6533332665761312"
"80112000","0.546666701634725","0.546666701634725","0.546666701634725"
"80160000","0.11999996503194173","0.11999996503194173","0.11999996503194173"
"80208000","0.41999999682108563","0.41999999682108563","0.41999999682108563"
"80256000","-0.026666641235351562","-0.026666641235351562","-0.026666641235351562"
"80304000","-0.48000002404054004","-0.48000002404054004","-0.48000002404054004"
"80352000","-0.10000002384185791","-0.10000002384185791","-0.10000002384185791"
"80400000","0.18000006675720215","0.18000006675720215","0.18000006675720215"
"80448000","0.7066666682561239","0.7066666682561239","0.7066666682561239"
"80496000","-0.3733333150545756","-0.3733333150545756","-0.3733333150545756"
"80544000","0.35333335399627686","0.35333335399627686","0.35333335399627686"
"80592000","0.18666672706604004","0.18666672706604004","0.18666672706604004"
"80640000","0.053333282470703125","0.053333282470703125","0.053333282470703125"
"80688000","1.1400000254313152","1.1400000254313152","1.1400000254313152"
"80736000","0.5133333206176758","0.5133333206176758","0.5133333206176758"
"80784000","0.6799999872843424","0.6799999872843424","0.6799999872843424"
"80832000","0.2800000508626302","0.2800000508626302","0.2800000508626302"
"80880000","0.6999999682108561","0.6999999682108561","0.6999999682108561"
"80928000","0.46666669845581055","0.46666669845581055","0.46666669845581055"
"80976000","0.15333334604899088","0.15333334604899088","0.15333334604899088"
"81024000","-0.07999996344248454","-0.07999996344248454","-0.07999996344248454"
"81072000","0.3800000349680583","0.3800000349680583","0.3800000349680583"
"81120000","0.15333334604899088","0.15333334604899088","0.15333334604899088"
"81168000","-0.15333332618077597","-0.15333332618077597","-0.15333332618077597"
"81216000","-0.4333333969116211","-0.4333333969116211","-0.4333333969116211"
"81264000","0.47333327929178876","0.47333327929178876","0.47333327929178876"
"81312000","0.8800000349680582","0.8800000349680582","0.8800000349680582"
"81360000","-0.16666666666666666","-0.16666666666666666","-0.16666666666666666"
"81408000","-0.1800000270207723","-0.1800000270207723","-0.1800000270207723"
"81456000","0.37999995549519855","0.37999995549519855","0.37999995549519855"
"81504000","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"81552000","-0.06666664282480876","-0.06666664282480876","-0.06666664282480876"
"81600000","0.40666671593983966","0.40666671593983966","0.40666671593983966"
"81648000","0.5533332824707031","0.5533332824707031","0.5533332824707031"
"81696000","-0.0666666825612386","-0.0666666825612386","-0.0666666825612386"
"81744000","-0.29333333174387616","-0.29333333174387616","-0.29333333174387616"
"81792000","-0.1866666873296102","-0.1866666873296102","-0.1866666873296102"
"81840000","-0.2133332888285319","-0.2133332888285319","-0.2133332888285319"
"81888000","0.08000000317891438","0.08000000317891438","0.08000000317891438"
"81936000","0.3133331934611003","0.3133331934611003","0.3133331934611003"
"81984000","0.08666666348775227","0.08666666348775227","0.08666666348775227"
"82032000","0.5933333237965902","0.5933333237965902","0.5933333237965902"
"82080000","0.6200000445048014","0.6200000445048014","0.6200000445048014"
"82128000","0.013333320617675781","0.013333320617675781","0.013333320617675781"
"82176000","0.026666760444641113","0.026666760444641113","0.026666760444641113"
"82224000","0.48000001907348633","0.48000001907348633","0.48000001907348633"
"82272000","-0.30666669209798175","-0.30666669209798175","-0.30666669209798175"
"82320000","-0.5133333206176758","-0.5133333206176758","-0.5133333206176758"
"82368000","-0.39333327611287433","-0.39333327611287433","-0.39333327611287433"
"82416000","0.7266666491826376","0.7266666491826376","0.7266666491826376"
"82464000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"82512000","0.3866666952768962","0.3866666952768962","0.3866666952768962"
"82560000","0.04666670163472494","0.04666670163472494","0.04666670163472494"
"82608000","0.2666666507720947","0.2666666507720947","0.2666666507720947"
"82656000","-0.013333400090535482","-0.013333400090535482","-0.013333400090535482"
"82704000","-0.37333330512046814","-0.37333330512046814","-0.37333330512046814"
"82752000","0.2999999523162842","0.2999999523162842","0.2999999523162842"
"82800000","0.13333328564961752","0.13333328564961752","0.13333328564961752"
"82848000","0.5133333206176758","0.5133333206176758","0.5133333206176758"
"82896000","-0.2733333110809326","-0.2733333110809326","-0.2733333110809326"
"82944000","-0.09333336353302002","-0.09333336353302002","-0.09333336353302002"
"82992000","0.353333314259847","0.353333314259847","0.353333314259847"
"83040000","-0.026666720708211262","-0.026666720708211262","-0.026666720708211262"
"83088000","-1.0733333428700764","-1.0733333428700764","-1.0733333428700764"
"83136000","0.08666658401489258","0.08666658401489258","0.08666658401489258"
"83184000","-0.6066666841506958","-0.6066666841506958","-0.6066666841506958"
"83232000","0.7199999491373698","0.7199999491373698","0.7199999491373698"
"83280000","0.3266666730244954","0.3266666730244954","0.3266666730244954"
"83328000","0.08666666348775227","0.08666666348775227","0.08666666348775227"
"83376000","0.39333327611287433","0.39333327611287433","0.39333327611287433"
"83424000","0.353333314259847","0.353333314259847","0.353333314259847"
"83472000","0.05333336194356283","0.05333336194356283","0.05333336194356283"
"83520000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"83568000","0.48000001907348633","0.48000001907348633","0.48000001907348633"
"83616000","1.2066667079925537","1.2066667079925537","1.2066667079925537"
"83664000","0.0666666030883789","0.0666666030883789","0.0666666030883789"
"83712000","0.8200000127156576","0.8200000127156576","0.8200000127156576"
"83760000","0.2933332920074463","0.2933332920074463","0.2933332920074463"
"83808000","0.4866666793823242","0.4866666793823242","0.4866666793823242"
"83856000","0.23333342870076498","0.23333342870076498","0.23333342870076498"
"83904000","0.046666622161865234","0.046666622161865234","0.046666622161865234"
"83952000","0.20000004768371582","0.20000004768371582","0.20000004768371582"
"84000000","0.5533333222071329","0.5533333222071329","0.5533333222071329"
"84048000","-0.16666670640309653","-0.16666670640309653","-0.16666670640309653"
"84096000","3.9736429850260414e-8","3.9736429850260414e-8","3.9736429850260414e-8"
"84144000","0.11999996503194173","0.11999996503194173","0.11999996503194173"
"84192000","0.6733333269755045","0.6733333269755045","0.6733333269755045"
"84240000","0.020000020662943523","0.020000020662943523","0.020000020662943523"
"84288000","0.20666666825612387","0.20666666825612387","0.20666666825612387"
"84336000","0.6266666253407797","0.6266666253407797","0.6266666253407797"
"84384000","0.2666667302449544","0.2666667302449544","0.2666667302449544"
"84432000","0.2999999523162842","0.2999999523162842","0.2999999523162842"
"84480000","-0.5133333206176758","-0.5133333206176758","-0.5133333206176758"
"84528000","0.019999980926513672","0.019999980926513672","0.019999980926513672"
"84576000","-0.09333328406016032","-0.09333328406016032","-0.09333328406016032"
"84624000","-0.006666700045267741","-0.006666700045267741","-0.006666700045267741"
"84672000","0.25999999046325684","0.25999999046325684","0.25999999046325684"
"84720000","0.053333282470703125","0.053333282470703125","0.053333282470703125"
"84768000","-0.026666680971781414","-0.026666680971781414","-0.026666680971781414"
"84816000","-3.9736429850260414e-8","-3.9736429850260414e-8","-3.9736429850260414e-8"
"84864000","0.0733334223429362","0.0733334223429362","0.0733334223429362"
"84912000","-0.04666670163472494","-0.04666670163472494","-0.04666670163472494"
"84960000","-0.35999993483225506","-0.35999993483225506","-0.35999993483225506"
"85008000","0.10666664441426595","0.10666664441426595","0.10666664441426595"
"85056000","-0.12333325544993083","-0.12333325544993083","-0.12333325544993083"
"85104000","0.5600000222524008","0.5600000222524008","0.5600000222524008"
"85152000","0.580000082651774","0.580000082651774","0.580000082651774"
"85200000","-0.19333342711130777","-0.19333342711130777","-0.19333342711130777"
"85248000","-0.020000100135803223","-0.020000100135803223","-0.020000100135803223"
"85296000","-0.24666666984558105","-0.24666666984558105","-0.24666666984558105"
"85344000","0.3599999745686849","0.3599999745686849","0.3599999745686849"
"85392000","0.11333334445953369","0.11333334445953369","0.11333334445953369"
"85440000","1.040000041325887","1.040000041325887","1.040000041325887"
"85488000","0.29333337148030597","0.29333337148030597","0.29333337148030597"
"85536000","-0.5266666412353516","-0.5266666412353516","-0.5266666412353516"
"85584000","-0.4866667191187541","-0.4866667191187541","-0.4866667191187541"
"85632000","0.1400000254313151","0.1400000254313151","0.1400000254313151"
"85680000","0.07999996344248454","0.07999996344248454","0.07999996344248454"
"85728000","-0.3266666730244954","-0.3266666730244954","-0.3266666730244954"
"85776000","0.46666669845581055","0.46666669845581055","0.46666669845581055"
"85824000","-0.2133332888285319","-0.2133332888285319","-0.2133332888285319"
"85872000","0.11333330472310384","0.11333330472310384","0.11333330472310384"
"85920000","0.5799999237060547","0.5799999237060547","0.5799999237060547"
"85968000","-0.6066666841506958","-0.6066666841506958","-0.6066666841506958"
"86016000","0.059999982515970864","0.059999982515970864","0.059999982515970864"
"86064000","-0.11999992529551189","-0.11999992529551189","-0.11999992529551189"
"86112000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"86160000","0.15999992688496908","0.15999992688496908","0.15999992688496908"
"86208000","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"86256000","0.1333333651224772","0.1333333651224772","0.1333333651224772"
"86304000","0.8133333524068197","0.8133333524068197","0.8133333524068197"
"86352000","-0.25333333015441895","-0.25333333015441895","-0.25333333015441895"
"86400000","0.1933333476384481","0.1933333476384481","0.1933333476384481"
"86448000","0.09333332379659016","0.09333332379659016","0.09333332379659016"
"86496000","0.8733333746592203","0.8733333746592203","0.8733333746592203"
"86544000","-0.14666668574015299","-0.14666668574015299","-0.14666668574015299"
"86592000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"86640000","0.46666661898295086","0.46666661898295086","0.46666661898295086"
"86688000","-0.17333336671193442","-0.17333336671193442","-0.17333336671193442"
"86736000","-0.059999942779541016","-0.059999942779541016","-0.059999942779541016"
"86784000","-0.33333341280619305","-0.33333341280619305","-0.33333341280619305"
"86832000","-0.12666664520899454","-0.12666664520899454","-0.12666664520899454"
"86880000","-0.440000057220459","-0.440000057220459","-0.440000057220459"
"86928000","-0.4133334159851074","-0.4133334159851074","-0.4133334159851074"
"86976000","-0.3466665744781494","-0.3466665744781494","-0.3466665744781494"
"87024000","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"87072000","0.17333332697550455","0.17333332697550455","0.17333332697550455"
"87120000","-0.15333334604899088","-0.15333334604899088","-0.15333334604899088"
"87168000","0.1999999682108561","0.1999999682108561","0.1999999682108561"
"87216000","0.12000004450480144","0.12000004450480144","0.12000004450480144"
"87264000","0.0733334223429362","0.0733334223429362","0.0733334223429362"
"87312000","-0.03333330154418945","-0.03333330154418945","-0.03333330154418945"
"87360000","0.353333314259847","0.353333314259847","0.353333314259847"
"87408000","0.4933332602183024","0.4933332602183024","0.4933332602183024"
"87456000","0.46666669845581055","0.46666669845581055","0.46666669845581055"
"87504000","-0.2933332522710164","-0.2933332522710164","-0.2933332522710164"
"87552000","0.4333333174387614","0.4333333174387614","0.4333333174387614"
"87600000","-0.2133332888285319","-0.2133332888285319","-0.2133332888285319"
"87648000","0.08000000317891438","0.08000000317891438","0.08000000317891438"
"87696000","0.3799999952316284","0.3799999952316284","0.3799999952316284"
"87744000","0.6266667048136393","0.6266667048136393","0.6266667048136393"
"87792000","0.353333314259847","0.353333314259847","0.353333314259847"
"87840000","0.11333330472310384","0.11333330472310384","0.11333330472310384"
"87888000","0.5266667207082113","0.5266667207082113","0.5266667207082113"
"87936000","-0.4599999984105428","-0.4599999984105428","-0.4599999984105428"
"87984000","-0.039999922116597496","-0.039999922116597496","-0.039999922116597496"
"88032000","0.6933333873748779","0.6933333873748779","0.6933333873748779"
"88080000","-0.6466666460037231","-0.6466666460037231","-0.6466666460037231"
"88128000","0.6199999650319418","0.6199999650319418","0.6199999650319418"
"88176000","-0.1066667636235555","-0.1066667636235555","-0.1066667636235555"
"88224000","0.3399999141693115","0.3399999141693115","0.3399999141693115"
"88272000","0.12000000476837158","0.12000000476837158","0.12000000476837158"
"88320000","0.5199999411900839","0.5199999411900839","0.5199999411900839"
"88368000","-0.026666680971781414","-0.026666680971781414","-0.026666680971781414"
"88416000","-0.659999946753184","-0.659999946753184","-0.659999946753184"
"88464000","-0.04666666189829508","-0.04666666189829508","-0.04666666189829508"
"88512000","0.24000000953674316","0.24000000953674316","0.24000000953674316"
"88560000","0.2066667079925537","0.2066667079925537","0.2066667079925537"
"88608000","-0.059999942779541016","-0.059999942779541016","-0.059999942779541016"
"88656000","-0.06666656335194905","-0.06666656335194905","-0.06666656335194905"
"88704000","-0.5333333810170492","-0.5333333810170492","-0.5333333810170492"
"88752000","0.22666660944620767","0.22666660944620767","0.22666660944620767"
"88800000","0.19333330790201822","0.19333330790201822","0.19333330790201822"
"88848000","0.6266666650772095","0.6266666650772095","0.6266666650772095"
"88896000","0.033333261807759605","0.033333261807759605","0.033333261807759605"
"88944000","-0.1800000270207723","-0.1800000270207723","-0.1800000270207723"
"88992000","-0.013333280881245932","-0.013333280881245932","-0.013333280881245932"
"89040000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"89088000","-0.04000000158945719","-0.04000000158945719","-0.04000000158945719"
"89136000","0.4266666571299235","0.4266666571299235","0.4266666571299235"
"89184000","-0.48666661977767944","-0.48666661977767944","-0.48666661977767944"
"89232000","0.013333280881245932","0.013333280881245932","0.013333280881245932"
"89280000","0.3599998950958252","0.3599998950958252","0.3599998950958252"
"89328000","-0.006666660308837891","-0.006666660308837891","-0.006666660308837891"
"89376000","-0.14666664600372314","-0.14666664600372314","-0.14666664600372314"
"89424000","0.5599999825159708","0.5599999825159708","0.5599999825159708"
"89472000","-0.30000003178914386","-0.30000003178914386","-0.30000003178914386"
"89520000","0.3466666539510091","0.3466666539510091","0.3466666539510091"
"89568000","-7.947285970052083e-8","-7.947285970052083e-8","-7.947285970052083e-8"
"89616000","-0.5466667811075846","-0.5466667811075846","-0.5466667811075846"
"89664000","-0.7666666706403097","-0.7666666706403097","-0.7666666706403097"
"89712000","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"89760000","0.41999999682108563","0.41999999682108563","0.41999999682108563"
"89808000","-0.3533332745234172","-0.3533332745234172","-0.3533332745234172"
"89856000","0.1999999682108561","0.1999999682108561","0.1999999682108561"
"89904000","0.4466666380564372","0.4466666380564372","0.4466666380564372"
"89952000","0.04666670163472494","0.04666670163472494","0.04666670163472494"
"90000000","0.04000004132588705","0.04000004132588705","0.04000004132588705"
"90048000","-0.13333332538604736","-0.13333332538604736","-0.13333332538604736"
"90096000","0.8866666158040365","0.8866666158040365","0.8866666158040365"
"90144000","0.7133333683013916","0.7133333683013916","0.7133333683013916"
"90192000","0.17333330710728964","0.17333330710728964","0.17333330710728964"
"90240000","-0.2866666316986084","-0.2866666316986084","-0.2866666316986084"
"90288000","0.34666673342386883","0.34666673342386883","0.34666673342386883"
"90336000","0.5533334414164225","0.5533334414164225","0.5533334414164225"
"90384000","0.22000006834665933","0.22000006834665933","0.22000006834665933"
"90432000","0.6800000270207723","0.6800000270207723","0.6800000270207723"
"90480000","0.5333333015441895","0.5333333015441895","0.5333333015441895"
"90528000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"90576000","-0.07333330313364665","-0.07333330313364665","-0.07333330313364665"
"90624000","-0.5600000619888306","-0.5600000619888306","-0.5600000619888306"
"90672000","0.20666666825612387","0.20666666825612387","0.20666666825612387"
"90720000","0.6266666253407797","0.6266666253407797","0.6266666253407797"
"90768000","0.04666670163472494","0.04666670163472494","0.04666670163472494"
"90816000","0.4599999984105428","0.4599999984105428","0.4599999984105428"
"90864000","0.48666663964589435","0.48666663964589435","0.48666663964589435"
"90912000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"90960000","-0.34000007311503094","-0.34000007311503094","-0.34000007311503094"
"91008000","0.4399999777475993","0.4399999777475993","0.4399999777475993"
"91056000","-0.01999994119008382","-0.01999994119008382","-0.01999994119008382"
"91104000","-0.2866666316986084","-0.2866666316986084","-0.2866666316986084"
"91152000","-0.22666668891906738","-0.22666668891906738","-0.22666668891906738"
"91200000","0.8200000127156576","0.8200000127156576","0.8200000127156576"
"91248000","0.11333330472310384","0.11333330472310384","0.11333330472310384"
"91296000","0.3199999729792277","0.3199999729792277","0.3199999729792277"
"91344000","-0.14666668574015299","-0.14666668574015299","-0.14666668574015299"
"91392000","0.25333333015441895","0.25333333015441895","0.25333333015441895"
"91440000","0.546666701634725","0.546666701634725","0.546666701634725"
"91488000","-0.06000002225240072","-0.06000002225240072","-0.06000002225240072"
"91536000","0.5800000031789144","0.5800000031789144","0.5800000031789144"
"91584000","0.13333332538604736","0.13333332538604736","0.13333332538604736"
"91632000","0.3866666555404663","0.3866666555404663","0.3866666555404663"
"91680000","0.5266666809717814","0.5266666809717814","0.5266666809717814"
"91728000","0.14666667580604553","0.14666667580604553","0.14666667580604553"
"91776000","0.8199999332427979","0.8199999332427979","0.8199999332427979"
"91824000","0.8200000127156576","0.8200000127156576","0.8200000127156576"
"91872000","-0.16000000635782877","-0.16000000635782877","-0.16000000635782877"
"91920000","-0.08000004291534424","-0.08000004291534424","-0.08000004291534424"
"91968000","0.013333400090535482","0.013333400090535482","0.013333400090535482"
"92016000","0.5199999809265137","0.5199999809265137","0.5199999809265137"
"92064000","-0.27333327134450275","-0.27333327134450275","-0.27333327134450275"
"92112000","0.559999942779541","0.559999942779541","0.559999942779541"
"92160000","0.32666675249735516","0.32666675249735516","0.32666675249735516"
"92208000","0.8399999936421713","0.8399999936421713","0.8399999936421713"
"92256000","0.68666672706604","0.68666672706604","0.68666672706604"
"92304000","0.3800000349680583","0.3800000349680583","0.3800000349680583"
"92352000","0.23333326975504556","0.23333326975504556","0.23333326975504556"
"92400000","0.59333336353302","0.59333336353302","0.59333336353302"
"92448000","0.6800000667572021","0.6800000667572021","0.6800000667572021"
"92496000","0.09999998410542806","0.09999998410542806","0.09999998410542806"
"92544000","0.21999994913736978","0.21999994913736978","0.21999994913736978"
"92592000","0.793333371480306","0.793333371480306","0.793333371480306"
"92640000","-0.09333332379659016","-0.09333332379659016","-0.09333332379659016"
"92688000","0.5066666603088379","0.5066666603088379","0.5066666603088379"
"92736000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"92784000","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"92832000","-0.006666660308837891","-0.006666660308837891","-0.006666660308837891"
"92880000","0.14666668574015299","0.14666668574015299","0.14666668574015299"
"92928000","0.113333264986674","0.113333264986674","0.113333264986674"
"92976000","0.8199999729792277","0.8199999729792277","0.8199999729792277"
"93024000","0.16666670640309653","0.16666670640309653","0.16666670640309653"
"93072000","0.006666700045267741","0.006666700045267741","0.006666700045267741"
"93120000","0.40000005563100177","0.40000005563100177","0.40000005563100177"
"93168000","-0.22666668891906738","-0.22666668891906738","-0.22666668891906738"
"93216000","0.9866666396458944","0.9866666396458944","0.9866666396458944"
"93264000","0.4333333174387614","0.4333333174387614","0.4333333174387614"
"93312000","0.4066665967305501","0.4066665967305501","0.4066665967305501"
"93360000","0.4399999777475993","0.4399999777475993","0.4399999777475993"
"93408000","-0.13333332538604736","-0.13333332538604736","-0.13333332538604736"
"93456000","0.22666666905085245","0.22666666905085245","0.22666666905085245"
"93504000","0.753333330154419","0.753333330154419","0.753333330154419"
"93552000","0.646666685740153","0.646666685740153","0.646666685740153"
"93600000","0.08000004291534424","0.08000004291534424","0.08000004291534424"
"93648000","0.13999998569488525","0.13999998569488525","0.13999998569488525"
"93696000","0.4533332983652751","0.4533332983652751","0.4533332983652751"
"93744000","-0.006666660308837891","-0.006666660308837891","-0.006666660308837891"
"93792000","-0.013333360354105631","-0.013333360354105631","-0.013333360354105631"
"93840000","-0.0666666825612386","-0.0666666825612386","-0.0666666825612386"
"93888000","0.4266667366027832","0.4266667366027832","0.4266667366027832"
"93936000","0.059999942779541016","0.059999942779541016","0.059999942779541016"
"93984000","0.459999958674113","0.459999958674113","0.459999958674113"
"94032000","0.580000082651774","0.580000082651774","0.580000082651774"
"94080000","0.21999998887379965","0.21999998887379965","0.21999998887379965"
"94128000","0.480000098546346","0.480000098546346","0.480000098546346"
"94176000","0.22666664918263754","0.22666664918263754","0.22666664918263754"
"94224000","0.5866666634877523","0.5866666634877523","0.5866666634877523"
"94272000","-0.04000000158945719","-0.04000000158945719","-0.04000000158945719"
"94320000","0.17999998728434244","0.17999998728434244","0.17999998728434244"
"94368000","-0.10000000397364299","-0.10000000397364299","-0.10000000397364299"
"94416000","0.16666662693023682","0.16666662693023682","0.16666662693023682"
"94464000","0.7800000508626302","0.7800000508626302","0.7800000508626302"
"94512000","-0.3800000150998433","-0.3800000150998433","-0.3800000150998433"
"94560000","0.7400000095367432","0.7400000095367432","0.7400000095367432"
"94608000","0.24000000953674316","0.24000000953674316","0.24000000953674316"
"94656000","0.30666665236155194","0.30666665236155194","0.30666665236155194"
"94704000","0.5","0.5","0.5"
"94752000","0.026666641235351562","0.026666641235351562","0.026666641235351562"
"94800000","-0.3333332935969035","-0.3333332935969035","-0.3333332935969035"
"94848000","-0.18666656812032065","-0.18666656812032065","-0.18666656812032065"
"94896000","0.07999992370605469","0.07999992370605469","0.07999992370605469"
"94944000","0.9133333365122477","0.9133333365122477","0.9133333365122477"
"94992000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"95040000","0.6999999682108561","0.6999999682108561","0.6999999682108561"
"95088000","0.26666657129923504","0.26666657129923504","0.26666657129923504"
"95136000","0.1266667048136393","0.1266667048136393","0.1266667048136393"
"95184000","0.01999994119008382","0.01999994119008382","0.01999994119008382"
"95232000","0.2133334477742513","0.2133334477742513","0.2133334477742513"
"95280000","0.31333335240681964","0.31333335240681964","0.31333335240681964"
"95328000","0.2866667111714681","0.2866667111714681","0.2866667111714681"
"95376000","0.5933334032694498","0.5933334032694498","0.5933334032694498"
"95424000","-0.08666670322418213","-0.08666670322418213","-0.08666670322418213"
"95472000","0.28666667143503827","0.28666667143503827","0.28666667143503827"
"95520000","0.7866666316986084","0.7866666316986084","0.7866666316986084"
"95568000","0.5","0.5","0.5"
"95616000","0.2133332888285319","0.2133332888285319","0.2133332888285319"
"95664000","-0.11333330472310384","-0.11333330472310384","-0.11333330472310384"
"95712000","0.3866666952768962","0.3866666952768962","0.3866666952768962"
"95760000","0.5866666237513224","0.5866666237513224","0.5866666237513224"
"95808000","0.7933332920074463","0.7933332920074463","0.7933332920074463"
"95856000","0.039999961853027344","0.039999961853027344","0.039999961853027344"
"95904000","0.039999961853027344","0.039999961853027344","0.039999961853027344"
"95952000","0.5799999237060547","0.5799999237060547","0.5799999237060547"
"96000000","-0.22666668891906738","-0.22666668891906738","-0.22666668891906738"
"96048000","-0.04666666189829508","-0.04666666189829508","-0.04666666189829508"
"96096000","-0.18666672706604004","-0.18666672706604004","-0.18666672706604004"
"96144000","0.446666677792867","0.446666677792867","0.446666677792867"
"96192000","0.006666660308837891","0.006666660308837891","0.006666660308837891"
"96240000","0.38666661580403644","0.38666661580403644","0.38666661580403644"
"96288000","0.48666659990946454","0.48666659990946454","0.48666659990946454"
"96336000","-0.11333334445953369","-0.11333334445953369","-0.11333334445953369"
"96384000","0.3399999936421712","0.3399999936421712","0.3399999936421712"
"96432000","0.6933333079020182","0.6933333079020182","0.6933333079020182"
"96480000","0.2866666316986084","0.2866666316986084","0.2866666316986084"
"96528000","0.4866666793823242","0.4866666793823242","0.4866666793823242"
"96576000","0.9999999602635702","0.9999999602635702","0.9999999602635702"
"96624000","-0.24666674931844076","-0.24666674931844076","-0.24666674931844076"
"96672000","0.019999980926513672","0.019999980926513672","0.019999980926513672"
"96720000","0.5066667397816976","0.5066667397816976","0.5066667397816976"
"96768000","0.193333367506663","0.193333367506663","0.193333367506663"
"96816000","0.2666666507720947","0.2666666507720947","0.2666666507720947"
"96864000","-0.18000006675720215","-0.18000006675720215","-0.18000006675720215"
"96912000","0.5666666825612386","0.5666666825612386","0.5666666825612386"
"96960000","-0.1333333651224772","-0.1333333651224772","-0.1333333651224772"
"97008000","0.6733332475026449","0.6733332475026449","0.6733332475026449"
"97056000","0.546666701634725","0.546666701634725","0.546666701634725"
"97104000","-0.29333337148030597","-0.29333337148030597","-0.29333337148030597"
"97152000","-0.31999993324279785","-0.31999993324279785","-0.31999993324279785"
"97200000","0.21333332856496176","0.21333332856496176","0.21333332856496176"
"97248000","0.16000000635782877","0.16000000635782877","0.16000000635782877"
"97296000","0.37999995549519855","0.37999995549519855","0.37999995549519855"
"97344000","0.459999958674113","0.459999958674113","0.459999958674113"
"97392000","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"97440000","0.2999999523162842","0.2999999523162842","0.2999999523162842"
"97488000","0.3200000524520874","0.3200000524520874","0.3200000524520874"
"97536000","0.5533332824707031","0.5533332824707031","0.5533332824707031"
"97584000","0.17333340644836426","0.17333340644836426","0.17333340644836426"
"97632000","0.16666658719380698","0.16666658719380698","0.16666658719380698"
"97680000","0.5399999618530273","0.5399999618530273","0.5399999618530273"
"97728000","0.4466667175292969","0.4466667175292969","0.4466667175292969"
"97776000","0.3866666952768962","0.3866666952768962","0.3866666952768962"
