"Step","coin4_cbamsvo - SW_ep_rew_total","coin4_cbamsvo - SW_ep_rew_total__MIN","coin4_cbamsvo - SW_ep_rew_total__MAX"
"12928000","-12.600000381469727","-12.600000381469727","-12.600000381469727"
"12992000","-13.519999980926514","-13.519999980926514","-13.519999980926514"
"13056000","-13.079999685287476","-13.079999685287476","-13.079999685287476"
"13120000","-12.87999939918518","-12.87999939918518","-12.87999939918518"
"13184000","-13.660000324249268","-13.660000324249268","-13.660000324249268"
"13248000","-12.519999980926514","-12.519999980926514","-12.519999980926514"
"13312000","-13.319999933242798","-13.319999933242798","-13.319999933242798"
"13376000","-12.59999942779541","-12.59999942779541","-12.59999942779541"
"13440000","-13.020000219345093","-13.020000219345093","-13.020000219345093"
"13504000","-12.900000095367432","-12.900000095367432","-12.900000095367432"
"13568000","-12.72000002861023","-12.72000002861023","-12.72000002861023"
"13632000","-12.619999408721924","-12.619999408721924","-12.619999408721924"
"13696000","-12","-12","-12"
"13760000","-12.979999780654907","-12.979999780654907","-12.979999780654907"
"13824000","-13.759999990463257","-13.759999990463257","-13.759999990463257"
"13888000","-12.160000085830688","-12.160000085830688","-12.160000085830688"
"13952000","-11.879999160766602","-11.879999160766602","-11.879999160766602"
"14016000","-12.599999904632568","-12.599999904632568","-12.599999904632568"
"14080000","-13.580000400543213","-13.580000400543213","-13.580000400543213"
"14144000","-12.499999523162842","-12.499999523162842","-12.499999523162842"
"14208000","-13.079999685287476","-13.079999685287476","-13.079999685287476"
"14272000","-12.799999713897705","-12.799999713897705","-12.799999713897705"
"14336000","-12.179999589920044","-12.179999589920044","-12.179999589920044"
"14400000","-13.140000343322754","-13.140000343322754","-13.140000343322754"
"14464000","-13.539999961853027","-13.539999961853027","-13.539999961853027"
"14528000","-12.799999713897705","-12.799999713897705","-12.799999713897705"
"14592000","-13.160000324249268","-13.160000324249268","-13.160000324249268"
"14656000","-13.4399995803833","-13.4399995803833","-13.4399995803833"
"14720000","-13.720000267028809","-13.720000267028809","-13.720000267028809"
"14784000","-13.020000457763672","-13.020000457763672","-13.020000457763672"
"14848000","-13.119998931884766","-13.119998931884766","-13.119998931884766"
"14912000","-12.25999927520752","-12.25999927520752","-12.25999927520752"
"14976000","-11.739999771118164","-11.739999771118164","-11.739999771118164"
"15040000","-12.340001106262207","-12.340001106262207","-12.340001106262207"
"15104000","-13.580000877380371","-13.580000877380371","-13.580000877380371"
"15168000","-13.180000305175781","-13.180000305175781","-13.180000305175781"
"15232000","-12.800000190734863","-12.800000190734863","-12.800000190734863"
"15296000","-13.279999732971191","-13.279999732971191","-13.279999732971191"
"15360000","-12.679999828338623","-12.679999828338623","-12.679999828338623"
"15424000","-12.399999618530273","-12.399999618530273","-12.399999618530273"
"15488000","-12.739999771118164","-12.739999771118164","-12.739999771118164"
"15552000","-12.639999866485596","-12.639999866485596","-12.639999866485596"
"15616000","-13.12000036239624","-13.12000036239624","-13.12000036239624"
"15680000","-13.000000715255737","-13.000000715255737","-13.000000715255737"
"15744000","-13.559999465942383","-13.559999465942383","-13.559999465942383"
"15808000","-13.499999523162842","-13.499999523162842","-13.499999523162842"
"15872000","-13.299999713897705","-13.299999713897705","-13.299999713897705"
"15936000","-12.0600004196167","-12.0600004196167","-12.0600004196167"
"16000000","-12.240000009536743","-12.240000009536743","-12.240000009536743"
"16064000","-13.140000343322754","-13.140000343322754","-13.140000343322754"
"16128000","-12.299999475479126","-12.299999475479126","-12.299999475479126"
"16192000","-12.480000495910645","-12.480000495910645","-12.480000495910645"
"16256000","-12.519999265670776","-12.519999265670776","-12.519999265670776"
"16320000","-13.100000858306885","-13.100000858306885","-13.100000858306885"
"16384000","-13.139999389648438","-13.139999389648438","-13.139999389648438"
"16448000","-12.259999752044678","-12.259999752044678","-12.259999752044678"
"16512000","-13.000000715255737","-13.000000715255737","-13.000000715255737"
"16576000","-13.139999866485596","-13.139999866485596","-13.139999866485596"
"16640000","-12.71999979019165","-12.71999979019165","-12.71999979019165"
"16704000","-13.559999942779541","-13.559999942779541","-13.559999942779541"
"16768000","-13.619999885559082","-13.619999885559082","-13.619999885559082"
"16832000","-13.039999723434448","-13.039999723434448","-13.039999723434448"
"16896000","-12.540000200271606","-12.540000200271606","-12.540000200271606"
"16960000","-14.039999961853027","-14.039999961853027","-14.039999961853027"
"17024000","-12.720000267028809","-12.720000267028809","-12.720000267028809"
"17088000","-12.799999952316284","-12.799999952316284","-12.799999952316284"
"17152000","-12.660000324249268","-12.660000324249268","-12.660000324249268"
"17216000","-12.21999979019165","-12.21999979019165","-12.21999979019165"
"17280000","-13.039999961853027","-13.039999961853027","-13.039999961853027"
"17344000","-13.5","-13.5","-13.5"
"17408000","-13.060000896453857","-13.060000896453857","-13.060000896453857"
"17472000","-13","-13","-13"
"17536000","-13.5","-13.5","-13.5"
"17600000","-11.819999933242798","-11.819999933242798","-11.819999933242798"
"17664000","-12.500000476837158","-12.500000476837158","-12.500000476837158"
"17728000","-12.53999924659729","-12.53999924659729","-12.53999924659729"
"17792000","-12.540000438690186","-12.540000438690186","-12.540000438690186"
"17856000","-13.079999923706055","-13.079999923706055","-13.079999923706055"
"17920000","-13.599999904632568","-13.599999904632568","-13.599999904632568"
"17984000","-11.880000352859497","-11.880000352859497","-11.880000352859497"
"18048000","-11.720000267028809","-11.720000267028809","-11.720000267028809"
"18112000","-12.999999284744263","-12.999999284744263","-12.999999284744263"
"18176000","-13.600000381469727","-13.600000381469727","-13.600000381469727"
"18240000","-13.199999570846558","-13.199999570846558","-13.199999570846558"
"18304000","-12.71999979019165","-12.71999979019165","-12.71999979019165"
"18368000","-11.879999160766602","-11.879999160766602","-11.879999160766602"
"18432000","-12.059999704360962","-12.059999704360962","-12.059999704360962"
"18496000","-12.279999732971191","-12.279999732971191","-12.279999732971191"
"18560000","-13.520000457763672","-13.520000457763672","-13.520000457763672"
"18624000","-12.440000057220459","-12.440000057220459","-12.440000057220459"
"18688000","-11.339999198913574","-11.339999198913574","-11.339999198913574"
"18752000","-12.53999924659729","-12.53999924659729","-12.53999924659729"
"18816000","-13.239999294281006","-13.239999294281006","-13.239999294281006"
"18880000","-12.259999990463257","-12.259999990463257","-12.259999990463257"
"18944000","-13.0600004196167","-13.0600004196167","-13.0600004196167"
"19008000","-12.96000051498413","-12.96000051498413","-12.96000051498413"
"19072000","-12.680000066757202","-12.680000066757202","-12.680000066757202"
"19136000","-13.840000629425049","-13.840000629425049","-13.840000629425049"
"19200000","-13.340000629425049","-13.340000629425049","-13.340000629425049"
"19264000","-12.22000002861023","-12.22000002861023","-12.22000002861023"
"19328000","-12.600000143051147","-12.600000143051147","-12.600000143051147"
"19392000","-12.640000343322754","-12.640000343322754","-12.640000343322754"
"19456000","-13.220000267028809","-13.220000267028809","-13.220000267028809"
"19520000","-13.019999980926514","-13.019999980926514","-13.019999980926514"
"19584000","-13.220000267028809","-13.220000267028809","-13.220000267028809"
"19648000","-12.820000171661377","-12.820000171661377","-12.820000171661377"
"19712000","-13.15999984741211","-13.15999984741211","-13.15999984741211"
"19776000","-12.90000057220459","-12.90000057220459","-12.90000057220459"
"19840000","-12.900000095367432","-12.900000095367432","-12.900000095367432"
"19904000","-13.160000324249268","-13.160000324249268","-13.160000324249268"
"19968000","-13.359999656677246","-13.359999656677246","-13.359999656677246"
"20032000","-12.239999294281006","-12.239999294281006","-12.239999294281006"
